Date,Time,Year,Month,Hour,Holiday,Working Day,Weekday,Temperature,Station ID,Station Location,User ID,User Age,User Gender,Trip Duration,Trip Start Time,Trip End Time,Season,Weather Conditions,Rider Type,Bike Type
2024-05-29,19:00,2024,May,19,No,Yes,Wednesday,28.3,ST010,Secunderabad,U11439,59,Female,60,19:00,20:00,Summer,Sunny,Casual,Standard Bike
2024-05-29,20:00,2024,May,20,No,Yes,Wednesday,33.0,ST006,Hitech City,U11440,22,Female,16,20:00,20:16,Summer,Sunny,Casual,Premium Bike
2024-05-30,08:00,2024,May,8,No,Yes,Thursday,26.9,ST002,Gachibowli,U11441,46,Female,30,08:00,08:30,Summer,Sunny,Subscriber,Standard Bike
2024-05-30,09:00,2024,May,9,No,Yes,Thursday,26.8,ST001,Banjara Hills,U11442,29,Male,12,09:00,09:12,Summer,Sunny,Subscriber,Electric Bike
2024-05-30,10:00,2024,May,10,No,Yes,Thursday,24.0,ST009,Kukatpally,U11443,25,Male,19,10:00,10:19,Summer,Sunny,Casual,Premium Bike
2024-05-30,11:00,2024,May,11,No,Yes,Thursday,35.1,ST008,Shamshabad,U11444,31,Male,26,11:00,11:26,Summer,Sunny,Casual,Premium Bike
2024-05-30,12:00,2024,May,12,No,Yes,Thursday,23.0,ST010,Secunderabad,U11445,21,Female,45,12:00,12:45,Summer,Sunny,Subscriber,Premium Bike
2024-05-30,13:00,2024,May,13,No,Yes,Thursday,24.5,ST009,Kukatpally,U11446,19,Female,31,13:00,13:31,Summer,Sunny,Subscriber,Standard Bike
2024-05-30,14:00,2024,May,14,No,Yes,Thursday,26.0,ST002,Gachibowli,U11447,19,Male,56,14:00,14:56,Summer,Sunny,Casual,Standard Bike
2024-05-30,15:00,2024,May,15,No,Yes,Thursday,26.4,ST002,Gachibowli,U11448,42,Male,41,15:00,15:41,Summer,Sunny,Casual,Standard Bike
2024-05-30,16:00,2024,May,16,No,Yes,Thursday,25.0,ST001,Banjara Hills,U11449,42,Male,53,16:00,16:53,Summer,Sunny,Subscriber,Standard Bike
2024-05-30,17:00,2024,May,17,No,Yes,Thursday,30.6,ST008,Shamshabad,U11450,28,Male,50,17:00,17:50,Summer,Sunny,Casual,Electric Bike
2024-05-30,18:00,2024,May,18,No,Yes,Thursday,23.8,ST004,Madhapur,U11451,63,Male,45,18:00,18:45,Summer,Sunny,Casual,Electric Bike
2024-05-30,19:00,2024,May,19,No,Yes,Thursday,20.5,ST010,Secunderabad,U11452,50,Female,54,19:00,19:54,Summer,Sunny,Subscriber,Premium Bike
2024-05-30,20:00,2024,May,20,No,Yes,Thursday,32.2,ST002,Gachibowli,U11453,64,Female,42,20:00,20:42,Summer,Sunny,Subscriber,Premium Bike
2024-05-31,08:00,2024,May,8,No,Yes,Friday,26.9,ST002,Gachibowli,U11454,27,Male,26,08:00,08:26,Summer,Sunny,Casual,Standard Bike
2024-05-31,09:00,2024,May,9,No,Yes,Friday,35.6,ST005,Begumpet,U11455,19,Female,43,09:00,09:43,Summer,Sunny,Casual,Electric Bike
2024-05-31,10:00,2024,May,10,No,Yes,Friday,21.4,ST007,Kondapur,U11456,20,Female,47,10:00,10:47,Summer,Sunny,Subscriber,Standard Bike
2024-05-31,11:00,2024,May,11,No,Yes,Friday,33.5,ST005,Begumpet,U11457,19,Male,52,11:00,11:52,Summer,Sunny,Casual,Premium Bike
2024-05-31,12:00,2024,May,12,No,Yes,Friday,33.5,ST010,Secunderabad,U11458,55,Male,25,12:00,12:25,Summer,Sunny,Casual,Standard Bike
2024-05-31,13:00,2024,May,13,No,Yes,Friday,23.9,ST007,Kondapur,U11459,22,Female,28,13:00,13:28,Summer,Sunny,Subscriber,Premium Bike
2024-05-31,14:00,2024,May,14,No,Yes,Friday,21.9,ST009,Kukatpally,U11460,65,Female,21,14:00,14:21,Summer,Sunny,Casual,Standard Bike
2024-05-31,15:00,2024,May,15,No,Yes,Friday,29.6,ST001,Banjara Hills,U11461,44,Male,51,15:00,15:51,Summer,Sunny,Subscriber,Electric Bike
2024-05-31,16:00,2024,May,16,No,Yes,Friday,32.2,ST002,Gachibowli,U11462,28,Male,55,16:00,16:55,Summer,Sunny,Casual,Standard Bike
2024-05-31,17:00,2024,May,17,No,Yes,Friday,39.4,ST002,Gachibowli,U11463,37,Female,22,17:00,17:22,Summer,Sunny,Casual,Premium Bike
2024-05-31,18:00,2024,May,18,No,Yes,Friday,32.9,ST009,Kukatpally,U11464,46,Female,43,18:00,18:43,Summer,Sunny,Subscriber,Standard Bike
2024-05-31,19:00,2024,May,19,No,Yes,Friday,35.7,ST008,Shamshabad,U11465,52,Female,11,19:00,19:11,Summer,Sunny,Casual,Standard Bike
2024-05-31,20:00,2024,May,20,No,Yes,Friday,21.2,ST008,Shamshabad,U11466,28,Female,17,20:00,20:17,Summer,Sunny,Casual,Premium Bike
2024-06-01,08:00,2024,June,8,Yes,No,Saturday,36.2,ST004,Madhapur,U11467,48,Male,53,08:00,08:53,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-01,09:00,2024,June,9,Yes,No,Saturday,23.2,ST007,Kondapur,U11468,29,Male,43,09:00,09:43,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-01,10:00,2024,June,10,Yes,No,Saturday,23.8,ST007,Kondapur,U11469,30,Female,19,10:00,10:19,Monsoon,Rainy,Casual,Premium Bike
2024-06-01,11:00,2024,June,11,Yes,No,Saturday,38.2,ST006,Hitech City,U11470,31,Male,10,11:00,11:10,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-01,12:00,2024,June,12,Yes,No,Saturday,25.0,ST005,Begumpet,U11471,33,Male,21,12:00,12:21,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-01,13:00,2024,June,13,Yes,No,Saturday,23.8,ST004,Madhapur,U11472,57,Male,34,13:00,13:34,Monsoon,Rainy,Casual,Electric Bike
2024-06-01,14:00,2024,June,14,Yes,No,Saturday,36.4,ST001,Banjara Hills,U11473,55,Female,27,14:00,14:27,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-01,15:00,2024,June,15,Yes,No,Saturday,26.7,ST010,Secunderabad,U11474,18,Male,57,15:00,15:57,Monsoon,Rainy,Casual,Premium Bike
2024-06-01,16:00,2024,June,16,Yes,No,Saturday,21.5,ST008,Shamshabad,U11475,37,Female,41,16:00,16:41,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-01,17:00,2024,June,17,Yes,No,Saturday,29.2,ST003,Jubilee Hills,U11476,30,Female,22,17:00,17:22,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-01,18:00,2024,June,18,Yes,No,Saturday,34.1,ST010,Secunderabad,U11477,52,Female,25,18:00,18:25,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-01,19:00,2024,June,19,Yes,No,Saturday,33.3,ST007,Kondapur,U11478,39,Male,11,19:00,19:11,Monsoon,Rainy,Casual,Standard Bike
2024-06-01,20:00,2024,June,20,Yes,No,Saturday,27.0,ST010,Secunderabad,U11479,20,Male,44,20:00,20:44,Monsoon,Rainy,Casual,Premium Bike
2024-06-02,08:00,2024,June,8,Yes,No,Sunday,23.5,ST003,Jubilee Hills,U11480,63,Male,24,08:00,08:24,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-02,09:00,2024,June,9,Yes,No,Sunday,29.6,ST004,Madhapur,U11481,44,Female,24,09:00,09:24,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-02,10:00,2024,June,10,Yes,No,Sunday,26.7,ST008,Shamshabad,U11482,44,Female,14,10:00,10:14,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-02,11:00,2024,June,11,Yes,No,Sunday,35.4,ST006,Hitech City,U11483,52,Female,27,11:00,11:27,Monsoon,Rainy,Casual,Electric Bike
2024-06-02,12:00,2024,June,12,Yes,No,Sunday,35.2,ST008,Shamshabad,U11484,39,Male,20,12:00,12:20,Monsoon,Rainy,Casual,Premium Bike
2024-06-02,13:00,2024,June,13,Yes,No,Sunday,40.0,ST005,Begumpet,U11485,52,Female,48,13:00,13:48,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-02,14:00,2024,June,14,Yes,No,Sunday,20.8,ST007,Kondapur,U11486,35,Female,34,14:00,14:34,Monsoon,Rainy,Casual,Electric Bike
2024-06-02,15:00,2024,June,15,Yes,No,Sunday,28.7,ST007,Kondapur,U11487,33,Female,48,15:00,15:48,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-02,16:00,2024,June,16,Yes,No,Sunday,30.3,ST006,Hitech City,U11488,39,Female,44,16:00,16:44,Monsoon,Rainy,Casual,Standard Bike
2024-06-02,17:00,2024,June,17,Yes,No,Sunday,33.3,ST007,Kondapur,U11489,49,Male,13,17:00,17:13,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-02,18:00,2024,June,18,Yes,No,Sunday,26.2,ST005,Begumpet,U11490,50,Male,19,18:00,18:19,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-02,19:00,2024,June,19,Yes,No,Sunday,27.9,ST007,Kondapur,U11491,32,Male,58,19:00,19:58,Monsoon,Rainy,Casual,Premium Bike
2024-06-02,20:00,2024,June,20,Yes,No,Sunday,21.8,ST009,Kukatpally,U11492,23,Male,58,20:00,20:58,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-03,08:00,2024,June,8,No,Yes,Monday,21.0,ST002,Gachibowli,U11493,28,Female,50,08:00,08:50,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-03,09:00,2024,June,9,No,Yes,Monday,32.5,ST004,Madhapur,U11494,47,Female,57,09:00,09:57,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-03,10:00,2024,June,10,No,Yes,Monday,39.1,ST007,Kondapur,U11495,62,Female,15,10:00,10:15,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-03,11:00,2024,June,11,No,Yes,Monday,37.0,ST002,Gachibowli,U11496,32,Female,46,11:00,11:46,Monsoon,Rainy,Casual,Electric Bike
2024-06-03,12:00,2024,June,12,No,Yes,Monday,28.3,ST003,Jubilee Hills,U11497,20,Male,17,12:00,12:17,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-03,13:00,2024,June,13,No,Yes,Monday,30.7,ST010,Secunderabad,U11498,19,Male,57,13:00,13:57,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-03,14:00,2024,June,14,No,Yes,Monday,28.9,ST001,Banjara Hills,U11499,18,Female,23,14:00,14:23,Monsoon,Rainy,Casual,Standard Bike
2024-06-03,15:00,2024,June,15,No,Yes,Monday,25.3,ST001,Banjara Hills,U11500,55,Female,58,15:00,15:58,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-03,16:00,2024,June,16,No,Yes,Monday,35.5,ST002,Gachibowli,U11501,49,Female,41,16:00,16:41,Monsoon,Rainy,Casual,Premium Bike
2024-06-03,17:00,2024,June,17,No,Yes,Monday,21.9,ST004,Madhapur,U11502,65,Female,35,17:00,17:35,Monsoon,Rainy,Casual,Premium Bike
2024-06-03,18:00,2024,June,18,No,Yes,Monday,34.6,ST002,Gachibowli,U11503,45,Male,50,18:00,18:50,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-03,19:00,2024,June,19,No,Yes,Monday,30.9,ST010,Secunderabad,U11504,36,Male,12,19:00,19:12,Monsoon,Rainy,Casual,Electric Bike
2024-06-03,20:00,2024,June,20,No,Yes,Monday,30.8,ST006,Hitech City,U11505,57,Female,17,20:00,20:17,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-04,08:00,2024,June,8,No,Yes,Tuesday,25.5,ST005,Begumpet,U11506,62,Female,39,08:00,08:39,Monsoon,Cloudy,Casual,Standard Bike
2024-06-04,09:00,2024,June,9,No,Yes,Tuesday,28.7,ST005,Begumpet,U11507,51,Female,54,09:00,09:54,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-04,10:00,2024,June,10,No,Yes,Tuesday,38.2,ST003,Jubilee Hills,U11508,31,Male,15,10:00,10:15,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-04,11:00,2024,June,11,No,Yes,Tuesday,37.8,ST002,Gachibowli,U11509,65,Male,48,11:00,11:48,Monsoon,Cloudy,Casual,Standard Bike
2024-06-04,12:00,2024,June,12,No,Yes,Tuesday,27.0,ST010,Secunderabad,U11510,27,Female,48,12:00,12:48,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-04,13:00,2024,June,13,No,Yes,Tuesday,20.9,ST001,Banjara Hills,U11511,55,Female,58,13:00,13:58,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-04,14:00,2024,June,14,No,Yes,Tuesday,35.4,ST001,Banjara Hills,U11512,30,Male,39,14:00,14:39,Monsoon,Cloudy,Casual,Electric Bike
2024-06-04,15:00,2024,June,15,No,Yes,Tuesday,22.7,ST010,Secunderabad,U11513,41,Female,28,15:00,15:28,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-04,16:00,2024,June,16,No,Yes,Tuesday,35.7,ST006,Hitech City,U11514,28,Female,15,16:00,16:15,Monsoon,Cloudy,Casual,Standard Bike
2024-06-04,17:00,2024,June,17,No,Yes,Tuesday,23.8,ST005,Begumpet,U11515,37,Male,22,17:00,17:22,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-04,18:00,2024,June,18,No,Yes,Tuesday,21.0,ST002,Gachibowli,U11516,47,Female,26,18:00,18:26,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-04,19:00,2024,June,19,No,Yes,Tuesday,35.2,ST005,Begumpet,U11517,49,Female,42,19:00,19:42,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-04,20:00,2024,June,20,No,Yes,Tuesday,27.2,ST010,Secunderabad,U11518,42,Male,16,20:00,20:16,Monsoon,Cloudy,Casual,Premium Bike
2024-06-05,08:00,2024,June,8,No,Yes,Wednesday,25.8,ST009,Kukatpally,U11519,60,Female,29,08:00,08:29,Monsoon,Cloudy,Casual,Standard Bike
2024-06-05,09:00,2024,June,9,No,Yes,Wednesday,35.1,ST001,Banjara Hills,U11520,27,Male,14,09:00,09:14,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-05,10:00,2024,June,10,No,Yes,Wednesday,21.8,ST006,Hitech City,U11521,42,Female,37,10:00,10:37,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-05,11:00,2024,June,11,No,Yes,Wednesday,25.1,ST009,Kukatpally,U11522,61,Female,35,11:00,11:35,Monsoon,Cloudy,Casual,Premium Bike
2024-06-05,12:00,2024,June,12,No,Yes,Wednesday,25.6,ST001,Banjara Hills,U11523,43,Female,15,12:00,12:15,Monsoon,Cloudy,Casual,Standard Bike
2024-06-05,13:00,2024,June,13,No,Yes,Wednesday,28.0,ST002,Gachibowli,U11524,59,Male,59,13:00,13:59,Monsoon,Cloudy,Casual,Electric Bike
2024-06-05,14:00,2024,June,14,No,Yes,Wednesday,27.8,ST006,Hitech City,U11525,34,Male,42,14:00,14:42,Monsoon,Cloudy,Casual,Electric Bike
2024-06-05,15:00,2024,June,15,No,Yes,Wednesday,38.0,ST007,Kondapur,U11526,30,Female,54,15:00,15:54,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-05,16:00,2024,June,16,No,Yes,Wednesday,22.9,ST010,Secunderabad,U11527,47,Female,42,16:00,16:42,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-05,17:00,2024,June,17,No,Yes,Wednesday,31.1,ST005,Begumpet,U11528,31,Male,23,17:00,17:23,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-05,18:00,2024,June,18,No,Yes,Wednesday,22.2,ST010,Secunderabad,U11529,29,Male,33,18:00,18:33,Monsoon,Cloudy,Casual,Electric Bike
2024-06-05,19:00,2024,June,19,No,Yes,Wednesday,28.4,ST004,Madhapur,U11530,37,Female,28,19:00,19:28,Monsoon,Cloudy,Casual,Premium Bike
2024-06-05,20:00,2024,June,20,No,Yes,Wednesday,23.8,ST005,Begumpet,U11531,60,Male,48,20:00,20:48,Monsoon,Cloudy,Casual,Premium Bike
2024-06-06,08:00,2024,June,8,No,Yes,Thursday,25.3,ST006,Hitech City,U11532,63,Male,57,08:00,08:57,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-06,09:00,2024,June,9,No,Yes,Thursday,23.7,ST001,Banjara Hills,U11533,56,Male,58,09:00,09:58,Monsoon,Cloudy,Casual,Premium Bike
2024-06-06,10:00,2024,June,10,No,Yes,Thursday,27.7,ST002,Gachibowli,U11534,46,Female,49,10:00,10:49,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-06,11:00,2024,June,11,No,Yes,Thursday,34.2,ST007,Kondapur,U11535,20,Female,23,11:00,11:23,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-06,12:00,2024,June,12,No,Yes,Thursday,38.8,ST006,Hitech City,U11536,49,Male,21,12:00,12:21,Monsoon,Cloudy,Casual,Premium Bike
2024-06-06,13:00,2024,June,13,No,Yes,Thursday,37.1,ST003,Jubilee Hills,U11537,34,Female,40,13:00,13:40,Monsoon,Cloudy,Subscriber,Standard Bike
2024-06-06,14:00,2024,June,14,No,Yes,Thursday,22.8,ST010,Secunderabad,U11538,22,Female,26,14:00,14:26,Monsoon,Cloudy,Casual,Premium Bike
2024-06-06,15:00,2024,June,15,No,Yes,Thursday,32.5,ST008,Shamshabad,U11539,18,Female,60,15:00,16:00,Monsoon,Cloudy,Casual,Premium Bike
2024-06-06,16:00,2024,June,16,No,Yes,Thursday,21.2,ST003,Jubilee Hills,U11540,54,Male,21,16:00,16:21,Monsoon,Cloudy,Casual,Electric Bike
2024-06-06,17:00,2024,June,17,No,Yes,Thursday,38.3,ST004,Madhapur,U11541,23,Male,25,17:00,17:25,Monsoon,Cloudy,Casual,Standard Bike
2024-06-06,18:00,2024,June,18,No,Yes,Thursday,32.2,ST010,Secunderabad,U11542,45,Female,19,18:00,18:19,Monsoon,Cloudy,Casual,Electric Bike
2024-06-06,19:00,2024,June,19,No,Yes,Thursday,34.7,ST001,Banjara Hills,U11543,46,Female,22,19:00,19:22,Monsoon,Cloudy,Casual,Electric Bike
2024-06-06,20:00,2024,June,20,No,Yes,Thursday,35.7,ST010,Secunderabad,U11544,43,Female,21,20:00,20:21,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-07,08:00,2024,June,8,No,Yes,Friday,25.2,ST009,Kukatpally,U11545,62,Female,41,08:00,08:41,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-07,09:00,2024,June,9,No,Yes,Friday,23.7,ST002,Gachibowli,U11546,25,Female,46,09:00,09:46,Monsoon,Cloudy,Casual,Electric Bike
2024-06-07,10:00,2024,June,10,No,Yes,Friday,24.9,ST001,Banjara Hills,U11547,61,Male,27,10:00,10:27,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-07,11:00,2024,June,11,No,Yes,Friday,24.7,ST003,Jubilee Hills,U11548,39,Male,15,11:00,11:15,Monsoon,Cloudy,Casual,Standard Bike
2024-06-07,12:00,2024,June,12,No,Yes,Friday,27.1,ST006,Hitech City,U11549,50,Male,32,12:00,12:32,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-07,13:00,2024,June,13,No,Yes,Friday,27.6,ST006,Hitech City,U11550,43,Female,56,13:00,13:56,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-07,14:00,2024,June,14,No,Yes,Friday,26.1,ST002,Gachibowli,U11551,51,Male,29,14:00,14:29,Monsoon,Cloudy,Casual,Premium Bike
2024-06-07,15:00,2024,June,15,No,Yes,Friday,38.8,ST010,Secunderabad,U11552,39,Male,30,15:00,15:30,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-07,16:00,2024,June,16,No,Yes,Friday,36.5,ST007,Kondapur,U11553,22,Male,35,16:00,16:35,Monsoon,Cloudy,Subscriber,Premium Bike
2024-06-07,17:00,2024,June,17,No,Yes,Friday,36.1,ST003,Jubilee Hills,U11554,47,Male,23,17:00,17:23,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-07,18:00,2024,June,18,No,Yes,Friday,27.5,ST001,Banjara Hills,U11555,29,Male,50,18:00,18:50,Monsoon,Cloudy,Casual,Standard Bike
2024-06-07,19:00,2024,June,19,No,Yes,Friday,39.1,ST009,Kukatpally,U11556,47,Female,37,19:00,19:37,Monsoon,Cloudy,Casual,Standard Bike
2024-06-07,20:00,2024,June,20,No,Yes,Friday,33.8,ST007,Kondapur,U11557,43,Male,46,20:00,20:46,Monsoon,Cloudy,Subscriber,Electric Bike
2024-06-08,08:00,2024,June,8,Yes,No,Saturday,21.3,ST007,Kondapur,U11558,18,Female,42,08:00,08:42,Monsoon,Rainy,Casual,Electric Bike
2024-06-08,09:00,2024,June,9,Yes,No,Saturday,25.4,ST003,Jubilee Hills,U11559,18,Male,13,09:00,09:13,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-08,10:00,2024,June,10,Yes,No,Saturday,29.1,ST005,Begumpet,U11560,28,Male,34,10:00,10:34,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-08,11:00,2024,June,11,Yes,No,Saturday,38.8,ST007,Kondapur,U11561,27,Male,16,11:00,11:16,Monsoon,Rainy,Casual,Premium Bike
2024-06-08,12:00,2024,June,12,Yes,No,Saturday,20.5,ST002,Gachibowli,U11562,28,Female,31,12:00,12:31,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-08,13:00,2024,June,13,Yes,No,Saturday,38.5,ST010,Secunderabad,U11563,22,Female,21,13:00,13:21,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-08,14:00,2024,June,14,Yes,No,Saturday,38.8,ST008,Shamshabad,U11564,63,Male,39,14:00,14:39,Monsoon,Rainy,Casual,Electric Bike
2024-06-08,15:00,2024,June,15,Yes,No,Saturday,31.1,ST010,Secunderabad,U11565,43,Female,59,15:00,15:59,Monsoon,Rainy,Casual,Premium Bike
2024-06-08,16:00,2024,June,16,Yes,No,Saturday,21.1,ST007,Kondapur,U11566,22,Male,21,16:00,16:21,Monsoon,Rainy,Casual,Premium Bike
2024-06-08,17:00,2024,June,17,Yes,No,Saturday,34.7,ST003,Jubilee Hills,U11567,28,Female,32,17:00,17:32,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-08,18:00,2024,June,18,Yes,No,Saturday,36.7,ST009,Kukatpally,U11568,40,Female,35,18:00,18:35,Monsoon,Rainy,Casual,Electric Bike
2024-06-08,19:00,2024,June,19,Yes,No,Saturday,27.7,ST007,Kondapur,U11569,51,Male,35,19:00,19:35,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-08,20:00,2024,June,20,Yes,No,Saturday,38.0,ST001,Banjara Hills,U11570,20,Female,27,20:00,20:27,Monsoon,Rainy,Casual,Premium Bike
2024-06-09,08:00,2024,June,8,Yes,No,Sunday,25.4,ST009,Kukatpally,U11571,53,Male,25,08:00,08:25,Monsoon,Rainy,Casual,Premium Bike
2024-06-09,09:00,2024,June,9,Yes,No,Sunday,20.9,ST003,Jubilee Hills,U11572,19,Male,10,09:00,09:10,Monsoon,Rainy,Casual,Electric Bike
2024-06-09,10:00,2024,June,10,Yes,No,Sunday,20.3,ST001,Banjara Hills,U11573,32,Male,60,10:00,11:00,Monsoon,Rainy,Casual,Standard Bike
2024-06-09,11:00,2024,June,11,Yes,No,Sunday,25.5,ST006,Hitech City,U11574,27,Female,26,11:00,11:26,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-09,12:00,2024,June,12,Yes,No,Sunday,33.6,ST001,Banjara Hills,U11575,42,Male,17,12:00,12:17,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-09,13:00,2024,June,13,Yes,No,Sunday,38.1,ST004,Madhapur,U11576,54,Female,45,13:00,13:45,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-09,14:00,2024,June,14,Yes,No,Sunday,39.1,ST001,Banjara Hills,U11577,35,Female,36,14:00,14:36,Monsoon,Rainy,Casual,Standard Bike
2024-06-09,15:00,2024,June,15,Yes,No,Sunday,25.3,ST001,Banjara Hills,U11578,55,Female,16,15:00,15:16,Monsoon,Rainy,Casual,Standard Bike
2024-06-09,16:00,2024,June,16,Yes,No,Sunday,33.5,ST008,Shamshabad,U11579,36,Male,28,16:00,16:28,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-09,17:00,2024,June,17,Yes,No,Sunday,22.3,ST010,Secunderabad,U11580,25,Male,39,17:00,17:39,Monsoon,Rainy,Casual,Standard Bike
2024-06-09,18:00,2024,June,18,Yes,No,Sunday,33.0,ST010,Secunderabad,U11581,19,Female,38,18:00,18:38,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-09,19:00,2024,June,19,Yes,No,Sunday,26.6,ST002,Gachibowli,U11582,51,Male,20,19:00,19:20,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-09,20:00,2024,June,20,Yes,No,Sunday,36.8,ST007,Kondapur,U11583,51,Male,45,20:00,20:45,Monsoon,Rainy,Casual,Standard Bike
2024-06-10,08:00,2024,June,8,No,Yes,Monday,34.1,ST010,Secunderabad,U11584,38,Female,18,08:00,08:18,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-10,09:00,2024,June,9,No,Yes,Monday,36.1,ST005,Begumpet,U11585,61,Female,26,09:00,09:26,Monsoon,Rainy,Casual,Premium Bike
2024-06-10,10:00,2024,June,10,No,Yes,Monday,37.8,ST006,Hitech City,U11586,37,Male,18,10:00,10:18,Monsoon,Rainy,Casual,Electric Bike
2024-06-10,11:00,2024,June,11,No,Yes,Monday,34.9,ST009,Kukatpally,U11587,51,Female,22,11:00,11:22,Monsoon,Rainy,Casual,Premium Bike
2024-06-10,12:00,2024,June,12,No,Yes,Monday,29.8,ST005,Begumpet,U11588,56,Male,42,12:00,12:42,Monsoon,Rainy,Casual,Standard Bike
2024-06-10,13:00,2024,June,13,No,Yes,Monday,35.1,ST008,Shamshabad,U11589,63,Female,18,13:00,13:18,Monsoon,Rainy,Casual,Standard Bike
2024-06-10,14:00,2024,June,14,No,Yes,Monday,37.0,ST007,Kondapur,U11590,64,Male,55,14:00,14:55,Monsoon,Rainy,Casual,Standard Bike
2024-06-10,15:00,2024,June,15,No,Yes,Monday,36.4,ST008,Shamshabad,U11591,62,Female,51,15:00,15:51,Monsoon,Rainy,Subscriber,Premium Bike
2024-06-10,16:00,2024,June,16,No,Yes,Monday,26.1,ST004,Madhapur,U11592,56,Male,21,16:00,16:21,Monsoon,Rainy,Casual,Electric Bike
2024-06-10,17:00,2024,June,17,No,Yes,Monday,38.0,ST002,Gachibowli,U11593,52,Female,50,17:00,17:50,Monsoon,Rainy,Subscriber,Standard Bike
2024-06-10,18:00,2024,June,18,No,Yes,Monday,25.8,ST002,Gachibowli,U11594,26,Female,45,18:00,18:45,Monsoon,Rainy,Casual,Electric Bike
2024-06-10,19:00,2024,June,19,No,Yes,Monday,24.6,ST003,Jubilee Hills,U11595,44,Male,31,19:00,19:31,Monsoon,Rainy,Casual,Standard Bike
2024-06-10,20:00,2024,June,20,No,Yes,Monday,24.1,ST007,Kondapur,U11596,38,Female,38,20:00,20:38,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-11,08:00,2024,June,8,No,Yes,Tuesday,22.1,ST006,Hitech City,U11597,63,Female,56,08:00,08:56,Monsoon,Rainy,Subscriber,Electric Bike
2024-06-11,09:00,2024,June,9,No,Yes,Tuesday,27.7,ST002,Gachibowli,U11598,64,Female,32,09:00,09:32,Monsoon,Rainy,Casual,Electric Bike
2024-06-11,10:00,2024,June,10,No,Yes,Tuesday,24.0,ST010,Secunderabad,U11599,53,Male,15,10:00,10:15,Monsoon,Rainy,Casual,Standard Bike
2024-06-11,11:00,2024,June,11,No,Yes,Tuesday,35.2,ST008,Shamshabad,U11600,30,Female,51,11:00,11:51,Monsoon,Rainy,Subscriber,Electric Bike
